time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 38, 7.0, 865, 1396.5, 5.0, 5.0, 5.0, 665, 665.0, 665.0
104, 37, 3.600000000000001, 865, 1197.0, 4.0, 9.0, -1.0, 665, 1330.0, 0
207, 26, -10.9, 873, 1213.8, -7.0, 2.0, -11.0, 673, 2003.0, 8
312, 16, -20.1, 863, 1190.4, -17.0, -15.0, -10.0, 663, 2666.0, -10
415, 26, -2.800000000000001, 826, 1115.7, -7.0, -22.0, 10.0, 626, 3292.0, -37
520, 46, 19.5, 825, 1124.7, 13.0, -9.0, 20.0, 625, 3917.0, -1
623, 51, 17.8, 800, 1072.5, 18.0, 9.0, 5.0, 600, 4517.0, -25
730, 28, -15.1, 804, 1088.4, -5.0, 4.0, -23.0, 604, 5121.0, 4
833, 9, -30.7, 770, 1015.8, -24.0, -20.0, -19.0, 570, 5691.000000000001, -34
941, 28, 3.0, 766, 1017.6, -5.0, -25.0, 19.0, 566, 6257.000000000001, -4
1044, 61, 39.2, 766, 1018.8, 28.0, 3.0, 33.0, 566, 6823.0, 0
1151, 59, 22.7, 766, 1018.8, 26.0, 29.0, -2.0, 566, 7389.0, 0
1258, 17, -32.5, 744, 972.6000000000001, -16.0, 13.0, -42.0, 544, 7933.0, -22
1363, 4, -31.30000000000001, 714, 916.2000000000001, -29.0, -16.0, -13.0, 514, 8447.000000000001, -30
1470, 23, -1.1, 714, 925.2000000000001, -10.0, -26.0, 19.0, 514, 8961.0, 0
1578, 60, 40.2, 658, 807.6000000000001, 27.0, 1.0, 37.0, 458, 9419.0, -56
1682, 58, 21.6, 693, 897.8999999999999, 25.0, 26.0, -2.0, 493, 9912.000000000001, 35
1786, 20, -28.1, 670, 839.1, -13.0, 13.0, -38.0, 470, 10382.0, -23
1891, 4, -32.80000000000001, 661, 827.1000000000001, -29.0, -16.0, -16.0, 461, 10843.0, -9
1999, 24, 0.3000000000000007, 643, 792.0, -9.0, -25.0, 20.0, 443, 11286.0, -18
2103, 58, 37.0, 582, 669.3000000000001, 25.0, 0.0, 34.0, 382, 11668.0, -61
2209, 68, 36.5, 622, 771.6, 35.0, 35.0, 10.0, 422, 12090.0, 40
2313, 27, -22.4, 626, 768.0000000000001, -6.0, 29.0, -41.00000000000001, 426, 12516.0, 4
2420, 4, -34.70000000000001, 580, 670.2000000000001, -29.0, 0.0, -23.0, 380, 12896.0, -46
2524, 5, -24.70000000000001, 598, 721.8, -28.0, -28.0, 1.0, 398, 13294.0, 18
2630, 47, 30.8, 626, 775.2000000000001, 14.0, -14.0, 42.0, 426, 13720.0, 28
2734, 65, 36.40000000000001, 644, 804.6000000000001, 32.0, 18.0, 18.0, 444, 14164.0, 18
2840, 54, 15.2, 582, 669.0, 21.0, 39.0, -11.0, 382, 14546.0, -62
2944, 10, -38.8, 559, 639.3000000000001, -23.0, 16.0, -44.0, 359, 14905.0, -23
3050, 4, -27.5, 532, 589.5, -29.0, -13.0, -6.0, 332, 15237.0, -27
3153, 32, 11.8, 532, 597.6, -1.0, -14.0, 28.0, 332, 15569.0, 0
3261, 59, 35.5, 508, 547.2, 26.0, 12.0, 27.0, 308, 15877.0, -24
3364, 54, 17.6, 483, 501.9, 21.0, 33.0, -5.0, 283, 16160.0, -25
3471, 18, -28.2, 462, 465.3, -15.0, 18.0, -36.0, 262, 16422.0, -21
3575, 4, -31.30000000000001, 469, 486.3, -29.0, -11.0, -14.0, 269, 16691.0, 7
3680, 26, 3.6, 437, 417.0, -7.0, -18.0, 22.0, 237, 16928.0, -32
3783, 59, 38.1, 427, 405.6, 26.0, 8.0, 33.0, 227, 17155.0, -10
3890, 58, 22.8, 420, 393.9, 25.0, 33.0, -1.0, 220, 17375.0, -7
3994, 22, -24.6, 410, 375.0, -11.0, 22.0, -36.0, 210, 17585.0, -10
4100, 6, -30.1, 391, 338.1, -27.0, -5.0, -16.0, 191, 17776.0, -19
4206, 21, -3.800000000000001, 376, 312.3, -12.0, -17.0, 15.0, 176, 17952.0, -15
4311, 66, 50.50000000000001, 366, 295.8, 33.0, 16.0, 45.0, 166, 18118.0, -10
4414, 56, 17.3, 355, 275.7, 23.0, 39.0, -10.0, 155, 18273.0, -11
4519, 17, -30.0, 349, 266.4, -16.0, 23.0, -39.0, 149, 18422.0, -6
4622, 11, -20.5, 357, 285.0, -22.0, 1.0, -6.0, 157, 18579.0, 8
4729, 34, 12.5, 347, 261.6, 1.0, 2.0, 23.0, 147, 18726.0, -10
