time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 5, -28.0, 855, 589.5, -28.0, -28.0, -28.0, 655, 655.0, 655.0
107, 6, -15.8, 855, 393.0, -27.0, -55.0, 1.0, 655, 1310.0, 0
215, 18, -7.0, 855, 393.0, -15.0, -70.0, 12.0, 655, 1965.0, 0
319, 41, 8.5, 831, 371.4, 8.0, -62.0, 23.0, 631, 2596.0, -24
423, 49, 5.8, 784, 336.3, 16.0, -46.00000000000001, 8.0, 584, 3180.0, -47
526, 46, 0.3999999999999999, 792, 357.6, 13.0, -33.0, -3.0, 592, 3772.0, 8
629, 47, 4.2, 762, 328.2, 14.0, -19.0, 1.0, 562, 4334.000000000001, -30
736, 55, 13.1, 762, 337.2, 22.0, 3.0, 8.0, 562, 4896.000000000001, 0
840, 54, 10.3, 748, 324.6, 21.0, 24.0, -1.0, 548, 5444.0, -14
951, 33, -8.1, 740, 321.6, 0.0, 24.0, -21.0, 540, 5984.000000000001, -8
1056, 26, -4.6, 726, 311.4, -7.0, 17.0, -7.0, 526, 6510.0, -14
1159, 30, 2.2, 695, 287.7, -3.0, 14.0, 4.0, 495, 7005.0, -31
1266, 33, 2.9, 609, 219.6, 0.0, 14.0, 3.0, 409, 7414.000000000001, -86
1373, 28, -3.6, 581, 220.2, -5.0, 9.0, -5.0, 381, 7795.000000000001, -28
1477, 24, -5.6, 561, 210.6, -9.0, 0.0, -4.0, 361, 8156.000000000001, -20
1580, 25, -3.5, 538, 195.9, -8.0, -8.0, 1.0, 338, 8494.0, -23
1686, 33, 3.2, 517, 183.9, 0.0, -8.0, 8.0, 317, 8811.0, -21
1789, 35, 1.2, 506, 180.3, 2.0, -6.0, 2.0, 306, 9117.000000000001, -11
1896, 32, -2.6, 483, 162.9, -1.0, -7.0, -3.0, 283, 9400.0, -23
2005, 33, -0.2000000000000001, 481, 168.0, 0.0, -7.0, 1.0, 281, 9681.000000000001, -2
2107, 34, 0.2999999999999999, 469, 157.8, 1.0, -6.0, 1.0, 269, 9950.000000000001, -12
2214, 37, 2.9, 447, 141.6, 4.0, -2.0, 3.0, 247, 10197.0, -22
2323, 36, 0.8000000000000004, 439, 141.0, 3.0, 1.0, -1.0, 239, 10436.0, -8
2427, 35, 0.6000000000000001, 425, 130.8, 2.0, 3.0, -1.0, 225, 10661.0, -14
2535, 35, 1.3, 412, 123.3, 2.0, 5.0, 0.0, 212, 10873.0, -13
2638, 34, 0.5, 411, 126.3, 1.0, 6.0, -1.0, 211, 11084.0, -1
2745, 33, 0.1000000000000001, 408, 123.9, 0.0, 6.0, -1.0, 208, 11292.0, -3
2848, 35, 2.6, 401, 118.5, 2.0, 8.0, 2.0, 201, 11493.0, -7
2955, 33, -0.2, 392, 112.5, 0.0, 8.0, -2.0, 192, 11685.0, -9
3069, 33, 0.8, 385, 108.9, 0.0, 8.0, 0.0, 185, 11870.0, -7
3176, 30, -2.2, 380, 106.5, -3.0, 5.0, -3.0, 180, 12050.0, -5
3279, 32, 1.0, 372, 100.8, -1.0, 4.0, 2.0, 172, 12222.0, -8
3386, 35, 2.9, 374, 105.0, 2.0, 6.0, 3.0, 174, 12396.0, 2
