time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 19, -19.6, 872, 1411.2, -14.0, -14.0, -14.0, 672, 672.0, 672.0
107, 19, -14.0, 872, 1209.6, -14.0, -28.0, 0.0, 672, 1344.0, 0
211, 28, -2.800000000000001, 872, 1209.6, -5.0, -33.0, 9.0, 672, 2016.0, 0
318, 48, 20.2, 849, 1161.3, 15.0, -18.0, 20.0, 649, 2665.0, -23
421, 49, 13.1, 835, 1138.8, 16.0, -2.0, 1.0, 635, 3300.0, -14
524, 21, -25.0, 804, 1077.9, -12.0, -14.0, -28.0, 604, 3904.0, -31
629, 11, -26.20000000000001, 788, 1053.6, -22.0, -36.0, -10.0, 588, 4492.0, -16
733, 40, 17.2, 779, 1039.5, 7.0, -29.0, 29.0, 579, 5071.000000000001, -9
839, 69, 44.0, 765, 1012.8, 36.0, 7.0, 29.0, 565, 5636.0, -14
942, 59, 19.1, 758, 1002.3, 26.0, 33.0, -10.0, 558, 6194.000000000001, -7
1048, 5, -48.90000000000001, 752, 991.8000000000001, -28.0, 5.0, -54.0, 552, 6746.000000000001, -6
1151, 4, -26.1, 744, 976.8000000000001, -29.0, -24.0, -1.0, 544, 7290.000000000001, -8
1257, 9, -21.5, 744, 979.2, -24.0, -48.00000000000001, 5.0, 544, 7834.000000000001, 0
1360, 46, 25.4, 742, 975.0, 13.0, -35.0, 37.0, 542, 8376.000000000001, -2
1467, 60, 27.8, 724, 937.8, 27.0, -8.0, 14.0, 524, 8900.0, -18
1570, 51, 10.9, 713, 920.1000000000001, 18.0, 10.0, -9.0, 513, 9413.0, -11
1677, 19, -27.6, 696, 887.7000000000001, -14.0, -4.0, -32.0, 496, 9909.000000000001, -17
1780, 12, -22.8, 679, 857.1, -21.0, -25.0, -7.0, 479, 10388.0, -17
1884, 46, 26.2, 679, 862.2, 13.0, -12.0, 34.0, 479, 10867.0, 0
1993, 66, 38.5, 713, 933.6, 33.0, 21.0, 20.0, 513, 11380.0, 34
2099, 47, 5.200000000000001, 639, 768.0, 14.0, 35.0, -19.0, 439, 11819.0, -74
2208, 6, -41.3, 635, 781.8, -27.0, 8.0, -41.00000000000001, 435, 12254.0, -4
2311, 4, -26.30000000000001, 634, 780.9000000000001, -29.0, -21.0, -2.0, 434, 12688.0, -1
2419, 33, 12.4, 626, 764.4000000000001, 0.0, -21.0, 29.0, 426, 13114.0, -8
2529, 67, 45.5, 635, 785.7, 34.0, 13.0, 34.0, 435, 13549.0, 9
2639, 48, 5.300000000000001, 595, 699.0, 15.0, 28.0, -19.0, 395, 13944.0, -40
2748, 6, -42.5, 632, 788.7, -27.0, 1.0, -42.0, 432, 14376.0, 37
