time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 47, 14.0, 877, 1421.7, 14.0, 14.0, 14.0, 677, 677.0, 677.0
106, 44, 5.4, 878, 1220.7, 11.0, 25.0, -3.0, 678, 1355.0, 1
210, 31, -5.0, 885, 1235.1, -2.0, 23.0, -13.0, 685, 2040.0, 7
313, 35, 5.3, 869, 1199.4, 2.0, 25.0, 4.0, 669, 2709.0, -16
416, 37, 5.5, 847, 1158.0, 4.0, 29.0, 2.0, 647, 3356.0, -22
524, 24, -8.1, 845, 1160.4, -9.0, 20.0, -13.0, 645, 4001.0, -2
632, 17, -9.5, 816, 1100.1, -16.0, 4.0, -7.0, 616, 4617.0, -29
735, 25, 0.3999999999999999, 796, 1066.8, -8.0, -4.0, 8.0, 596, 5213.000000000001, -20
841, 40, 10.6, 778, 1035.0, 7.0, 3.0, 15.0, 578, 5791.0, -18
943, 34, -2.2, 757, 996.3000000000001, 1.0, 4.0, -6.0, 557, 6348.000000000001, -21
1051, 25, -8.1, 754, 996.3000000000001, -8.0, -4.0, -9.0, 554, 6902.0, -3
1154, 26, -3.4, 744, 976.2, -7.0, -11.0, 1.0, 544, 7446.000000000002, -10
1261, 43, 12.4, 744, 979.2, 10.0, -1.0, 17.0, 544, 7990.000000000001, 0
1371, 48, 9.9, 730, 949.7999999999999, 15.0, 14.0, 5.0, 530, 8520.000000000001, -14
1481, 28, -11.1, 714, 920.4000000000001, -5.0, 9.0, -20.0, 514, 9034.000000000001, -16
1591, 18, -11.6, 680, 853.8, -15.0, -6.0, -10.0, 480, 9514.000000000001, -34
1696, 35, 8.9, 677, 857.7, 2.0, -4.0, 17.0, 477, 9991.0, -3
1801, 52, 17.6, 666, 835.5, 19.0, 15.0, 17.0, 466, 10457.0, -11
1905, 39, -2.0, 624, 750.6, 6.0, 21.0, -13.0, 424, 10881.0, -42
2012, 17, -16.9, 634, 784.2000000000001, -16.0, 5.0, -22.0, 434, 11315.0, 10
2117, 14, -10.5, 614, 739.2, -19.0, -14.0, -3.0, 414, 11729.0, -20
2221, 36, 11.1, 599, 713.7, 3.0, -11.0, 22.0, 399, 12128.0, -15
2324, 48, 12.4, 597, 714.0000000000001, 15.0, 4.0, 12.0, 397, 12525.0, -2
2430, 39, -1.1, 586, 691.5000000000001, 6.0, 10.0, -9.0, 386, 12911.0, -11
2534, 22, -13.0, 603, 730.5, -11.0, -1.0, -17.0, 403, 13314.0, 17
2642, 22, -5.600000000000001, 586, 689.7, -11.0, -12.0, 0.0, 386, 13700.0, -17
