time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 47, 19.6, 883, 614.7, 14.0, 14.0, 14.0, 683, 683.0, 683.0
102, 41, 5.600000000000001, 879, 406.2, 8.0, 22.0, -6.0, 679, 1362.0, -4
206, 20, -20.0, 872, 401.1, -13.0, 9.0, -21.0, 672, 2034.0, -7
316, 15, -17.8, 864, 396.0, -18.0, -9.0, -5.0, 664, 2698.0, -8
422, 32, 6.7, 855, 390.3, -1.0, -10.0, 17.0, 655, 3353.0, -9
532, 51, 24.70000000000001, 839, 378.6, 18.0, 8.0, 19.0, 639, 3992.000000000001, -16
636, 44, 7.200000000000001, 808, 355.5, 11.0, 19.0, -7.0, 608, 4600.000000000001, -31
736, 20, -21.8, 796, 354.0, -13.0, 6.0, -24.0, 596, 5196.000000000001, -12
842, 11, -23.70000000000001, 794, 355.8, -22.0, -16.0, -9.0, 594, 5790.0, -2
946, 34, 10.8, 757, 323.1, 1.0, -15.0, 23.0, 557, 6347.0, -37
1052, 62, 38.6, 754, 331.5, 29.0, 14.0, 28.0, 554, 6901.000000000001, -3
1160, 54, 16.3, 754, 332.4, 21.0, 35.0, -8.0, 554, 7455.0, 0
1264, 21, -23.8, 754, 332.4, -12.0, 23.0, -33.0, 554, 8009.0, 0
1372, 5, -30.9, 735, 315.3, -28.0, -5.0, -16.0, 535, 8544.0, -19
1476, 17, -8.9, 718, 305.7, -16.0, -21.0, 12.0, 518, 9062.000000000001, -17
1582, 60, 43.7, 704, 298.2, 27.0, 6.0, 43.0, 504, 9566.000000000001, -14
1685, 59, 23.5, 710, 307.8, 26.0, 32.0, -1.0, 510, 10076.0, 6
1794, 20, -28.0, 706, 302.4, -13.0, 19.0, -39.0, 506, 10582.0, -4
1898, 6, -29.4, 689, 288.2999999999999, -27.0, -8.0, -14.0, 489, 11071.0, -17
2003, 41, 23.9, 679, 284.4, 8.0, 0.0, 35.0, 479, 11550.0, -10
2111, 61, 35.2, 672, 281.1, 28.0, 28.0, 20.0, 472, 12022.0, -7
2216, 24, -23.8, 666, 277.8, -9.0, 19.0, -37.0, 466, 12488.0, -6
2317, 5, -32.8, 689, 300.3, -28.0, -9.0, -19.0, 489, 12977.0, 23
2422, 35, 15.9, 644, 252.9, 2.0, -7.0, 30.0, 444, 13421.0, -45
2525, 60, 36.1, 653, 274.5, 27.0, 20.0, 25.0, 453, 13874.0, 9
2630, 37, -5.899999999999999, 679, 295.2, 4.0, 24.0, -23.0, 479, 14353.0, 26
2732, 4, -40.2, 718, 322.5, -29.0, -5.0, -33.0, 518, 14871.0, 39
2836, 7, -22.4, 680, 276.6, -26.0, -31.0, 3.0, 480, 15351.0, -38
2942, 46, 28.1, 653, 263.7, 13.0, -18.0, 39.0, 453, 15804.0, -27
3045, 62, 32.3, 644, 263.7, 29.0, 11.0, 16.0, 444, 16248.0, -9
3151, 25, -24.6, 643, 265.5, -8.0, 3.0, -37.0, 443, 16691.0, -1
3255, 6, -33.5, 643, 265.8, -27.0, -24.0, -19.0, 443, 17134.0, 0
3363, 50, 34.90000000000001, 617, 242.4, 17.0, -7.0, 44.0, 417, 17551.0, -26
3466, 69, 41.2, 624, 256.5, 36.0, 29.0, 19.0, 424, 17975.0, 7
3571, 33, -15.1, 632, 261.6, 0.0, 29.0, -36.0, 432, 18407.0, 8
3675, 6, -34.90000000000001, 626, 253.8, -27.0, 2.0, -27.0, 426, 18833.0, -6
3781, 27, 5.299999999999999, 616, 246.6, -6.0, -4.0, 21.0, 416, 19249.0, -10
3886, 55, 33.40000000000001, 607, 241.5, 22.0, 18.0, 28.0, 407, 19656.0, -9
3992, 30, -13.4, 626, 261.3, -3.0, 15.0, -25.0, 426, 20082.0, 19
4094, 6, -34.8, 609, 240.3, -27.0, -12.0, -24.0, 409, 20491.0, -17
4201, 24, -0.3000000000000007, 616, 251.7, -9.0, -21.0, 18.0, 416, 20907.0, 7
4304, 57, 36.0, 609, 243.3, 24.0, 3.0, 33.0, 409, 21316.0, -7
4408, 52, 14.9, 597, 234.6, 19.0, 22.0, -5.0, 397, 21713.0, -12
4512, 10, -39.5, 588, 230.1, -23.0, -1.0, -42.0, 388, 22101.0, -9
4616, 7, -25.0, 614, 256.2, -26.0, -27.0, -3.0, 414, 22515.0, 26
4722, 55, 41.1, 607, 242.1, 22.0, -5.0, 48.00000000000001, 407, 22922.0, -7
4831, 63, 30.5, 599, 237.0, 30.0, 25.0, 8.0, 399, 23321.0, -8
4935, 31, -15.3, 588, 229.5, -2.0, 23.0, -32.0, 388, 23709.0, -11
