time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 41, 8.0, 893, 1455.3, 8.0, 8.0, 8.0, 693, 693.0, 693.0
102, 41, 4.800000000000001, 877, 1213.8, 8.0, 16.0, 0.0, 677, 1370.0, -16
204, 44, 8.600000000000001, 861, 1185.0, 11.0, 27.0, 3.0, 661, 2031.0, -16
307, 49, 13.2, 857, 1181.4, 16.0, 43.0, 5.0, 657, 2688.0, -4
417, 37, 0.3000000000000007, 813, 1090.2, 4.0, 47.0, -12.0, 613, 3301.0, -44
522, 17, -13.3, 786, 1046.7, -16.0, 31.0, -20.0, 586, 3887.0, -27
625, 17, -4.9, 758, 996.0000000000001, -16.0, 15.0, 0.0, 558, 4445.0, -28
732, 27, 3.5, 720, 924.6, -6.0, 9.0, 10.0, 520, 4965.0, -38
838, 39, 9.9, 685, 862.5, 6.0, 15.0, 12.0, 485, 5450.0, -35
942, 30, -4.5, 644, 786.9000000000001, -3.0, 12.0, -9.0, 444, 5894.0, -41
1046, 20, -10.3, 622, 753.0, -13.0, -1.0, -10.0, 422, 6316.000000000001, -22
1152, 28, 1.4, 597, 707.1000000000001, -5.0, -6.0, 8.0, 397, 6713.0, -25
1256, 43, 11.9, 607, 735.6000000000001, 10.0, 4.0, 15.0, 407, 7120.000000000001, 10
1362, 43, 5.4, 553, 619.1999999999999, 10.0, 14.0, 0.0, 353, 7473.000000000001, -54
1474, 22, -14.6, 500, 524.1000000000001, -11.0, 3.0, -21.0, 300, 7773.000000000001, -53
1581, 20, -7.2, 454, 443.4, -13.0, -10.0, -2.0, 254, 8026.999999999999, -46
1684, 35, 7.5, 420, 385.8, 2.0, -8.0, 15.0, 220, 8247.0, -34
1787, 51, 16.2, 334, 215.4, 18.0, 10.0, 16.0, 134, 8381.0, -86
1892, 43, 2.0, 357, 289.5, 10.0, 20.0, -8.0, 157, 8538.0, 23
1995, 23, -13.0, 321, 207.0, -10.0, 10.0, -20.0, 121, 8659.000000000001, -36
2100, 25, -2.0, 321, 217.8, -8.0, 2.0, 2.0, 121, 8779.999999999999, 0
2204, 33, 4.2, 302, 177.9, 0.0, 2.0, 8.0, 102, 8882.000000000001, -19
2311, 36, 3.2, 290, 158.4, 3.0, 5.0, 3.0, 90, 8972.0, -12
2415, 29, -5.0, 273, 126.3, -4.0, 1.0, -7.0, 73, 9045.0, -17
2522, 31, 0.1, 259, 102.0, -2.0, -1.0, 2.0, 59, 9104.000000000001, -14
2626, 33, 0.9, 251, 89.4, 0.0, -1.0, 2.0, 51, 9154.999999999999, -8
2731, 33, -0.1, 251, 91.8, 0.0, -1.0, 0.0, 51, 9206.000000000001, 0
2835, 34, 0.9, 251, 91.8, 1.0, 0.0, 1.0, 51, 9257.000000000001, 0
2941, 34, 0.5, 247, 83.40000000000002, 1.0, 1.0, 0.0, 47, 9304.0, -4
3044, 37, 3.6, 241, 72.0, 4.0, 5.0, 3.0, 41, 9345.000000000001, -6
3152, 36, 1.5, 235, 61.20000000000001, 3.0, 8.0, -1.0, 35, 9380.000000000001, -6
3256, 34, 0.3, 233, 58.8, 1.0, 9.0, -2.0, 33, 9413.0, -2
3363, 35, 2.4, 237, 67.80000000000001, 2.0, 11.0, 1.0, 37, 9450.000000000001, 4
3466, 31, -1.9, 237, 66.60000000000001, -2.0, 9.0, -4.0, 37, 9487.0, 0
3572, 31, -0.1, 233, 58.2, -2.0, 7.0, 0.0, 33, 9520.000000000001, -4
3676, 30, -1.3, 237, 67.80000000000001, -3.0, 4.0, -1.0, 37, 9557.0, 4
3783, 29, -2.1, 237, 66.60000000000001, -4.0, 0.0, -1.0, 37, 9593.999999999999, 0
3891, 29, -2.0, 227, 45.6, -4.0, -4.0, 0.0, 27, 9621.000000000002, -10
4002, 33, 1.6, 228, 50.7, 0.0, -4.0, 4.0, 28, 9649.000000000001, 1
4106, 33, -0.4, 239, 73.50000000000001, 0.0, -4.0, 0.0, 39, 9688.000000000001, 11
4212, 33, -0.4, 236, 63.90000000000001, 0.0, -4.0, 0.0, 36, 9724.000000000002, -3
4315, 33, -0.4, 235, 62.7, 0.0, -4.0, 0.0, 35, 9759.0, -1
4420, 34, 0.6, 241, 75.6, 1.0, -3.0, 1.0, 41, 9800.000000000001, 6
4523, 34, 0.2, 234, 59.1, 1.0, -2.0, 0.0, 34, 9834.000000000001, -7
4630, 36, 2.3, 227, 46.5, 3.0, 1.0, 2.0, 27, 9861.000000000001, -7
4733, 35, 0.6000000000000001, 235, 65.40000000000001, 2.0, 3.0, -1.0, 35, 9896.000000000001, 8
4843, 36, 2.3, 241, 75.6, 3.0, 6.0, 1.0, 41, 9937.000000000001, 6
4952, 35, 1.1, 227, 44.4, 2.0, 8.0, -1.0, 27, 9964.0, -14
5055, 33, -0.2, 228, 50.7, 0.0, 8.0, -2.0, 28, 9992.000000000001, 1
5160, 31, -1.2, 237, 69.30000000000001, -2.0, 6.0, -2.0, 37, 10029.0, 9
5263, 31, -0.4, 237, 66.60000000000001, -2.0, 4.0, 0.0, 37, 10066.0, 0
5364, 31, -0.6000000000000001, 227, 45.6, -2.0, 2.0, 0.0, 27, 10093.0, -10
5466, 32, 0.2, 228, 50.7, -1.0, 1.0, 1.0, 28, 10121.0, 1
5572, 31, -1.4, 235, 65.1, -2.0, -1.0, -1.0, 35, 10156.0, 7
5676, 32, -0.1000000000000001, 243, 79.80000000000001, -1.0, -2.0, 1.0, 43, 10199.0, 8
5781, 33, 0.3, 241, 73.2, 0.0, -2.0, 1.0, 41, 10240.0, -2
5884, 33, -0.2, 228, 46.5, 0.0, -2.0, 0.0, 28, 10268.0, -13
5988, 35, 1.8, 227, 48.30000000000001, 2.0, 0.0, 2.0, 27, 10295.0, -1
6092, 35, 1.0, 237, 69.60000000000001, 2.0, 2.0, 0.0, 37, 10332.0, 10
6195, 37, 3.2, 237, 66.60000000000001, 4.0, 6.0, 2.0, 37, 10369.0, 0
6302, 35, 0.6000000000000001, 227, 45.6, 2.0, 8.0, -2.0, 27, 10396.0, -10
6406, 33, -0.2, 227, 48.6, 0.0, 8.0, -2.0, 27, 10423.0, 0
6513, 30, -2.2, 237, 69.60000000000001, -3.0, 5.0, -3.0, 37, 10460.0, 10
6620, 29, -2.0, 234, 60.30000000000001, -4.0, 1.0, -1.0, 34, 10494.0, -3
6724, 31, 0.1, 233, 59.1, -2.0, -1.0, 2.0, 33, 10527.0, -1
6835, 30, -2.1, 237, 67.80000000000001, -3.0, -4.0, -1.0, 37, 10564.0, 4
6941, 30, -1.9, 237, 66.60000000000001, -3.0, -7.0, 0.0, 37, 10601.0, 0
7043, 31, -1.2, 227, 45.6, -2.0, -9.0, 1.0, 27, 10628.0, -10
7151, 33, 0.1, 227, 48.6, 0.0, -9.0, 2.0, 27, 10655.0, 0
7255, 34, 0.1, 236, 67.5, 1.0, -8.0, 1.0, 36, 10691.0, 9
7361, 36, 1.7, 235, 62.7, 3.0, -5.0, 2.0, 35, 10726.0, -1
7465, 36, 1.0, 241, 75.6, 3.0, -2.0, 0.0, 41, 10767.0, 6
7572, 35, 0.3, 238, 67.5, 2.0, 0.0, -1.0, 38, 10805.0, -3
7675, 37, 3.0, 228, 47.4, 4.0, 4.0, 2.0, 28, 10833.0, -10
7781, 35, 0.4000000000000002, 234, 63.00000000000001, 2.0, 6.0, -2.0, 34, 10867.0, 6
7885, 35, 1.6, 234, 61.20000000000001, 2.0, 8.0, 0.0, 34, 10901.0, 0
7991, 35, 1.8, 235, 63.3, 2.0, 10.0, 0.0, 35, 10936.0, 1
8094, 33, 0.0, 228, 48.3, 0.0, 10.0, -2.0, 28, 10964.0, -7
8198, 32, 0.0, 237, 69.30000000000001, -1.0, 9.0, -1.0, 37, 11001.0, 9
8302, 31, -0.6, 236, 64.5, -2.0, 7.0, -1.0, 36, 11037.0, -1
8410, 31, -0.3, 228, 48.00000000000001, -2.0, 5.0, 0.0, 28, 11065.0, -8
8513, 29, -2.5, 237, 69.30000000000001, -4.0, 1.0, -2.0, 37, 11102.0, 9
8618, 30, -0.9000000000000002, 243, 79.20000000000001, -3.0, -2.0, 1.0, 43, 11145.0, 6
8721, 31, -0.7000000000000002, 235, 60.6, -2.0, -4.0, 1.0, 35, 11180.0, -8
8825, 33, 0.6, 228, 48.3, 0.0, -4.0, 2.0, 28, 11208.0, -7
8935, 33, -0.4, 228, 50.4, 0.0, -4.0, 0.0, 28, 11236.0, 0
9041, 34, 0.6, 241, 77.7, 1.0, -3.0, 1.0, 41, 11277.0, 13
9144, 34, 0.2, 241, 73.8, 1.0, -2.0, 0.0, 41, 11318.0, 0
9249, 36, 2.3, 233, 57.0, 3.0, 1.0, 2.0, 33, 11351.0, -8
9352, 34, -0.3999999999999999, 229, 51.00000000000001, 1.0, 2.0, -2.0, 29, 11380.0, -4
9455, 32, -1.3, 227, 48.00000000000001, -1.0, 1.0, -2.0, 27, 11407.0, -2
9561, 31, -1.4, 228, 50.7, -2.0, -1.0, -1.0, 28, 11435.0, 1
9665, 31, -1.1, 237, 69.30000000000001, -2.0, -3.0, 0.0, 37, 11472.0, 9
9771, 31, -1.3, 237, 66.60000000000001, -2.0, -5.0, 0.0, 37, 11509.0, 0
9875, 33, 0.5, 241, 75.0, 0.0, -5.0, 2.0, 41, 11550.0, 4
9981, 34, 0.5, 228, 46.5, 1.0, -4.0, 1.0, 28, 11578.0, -13
10084, 35, 1.1, 233, 60.9, 2.0, -2.0, 1.0, 33, 11611.0, 5
10191, 35, 0.8, 241, 76.20000000000001, 2.0, 0.0, 0.0, 41, 11652.0, 8
10294, 34, 0.0, 235, 61.20000000000001, 1.0, 1.0, -1.0, 35, 11687.0, -6
10401, 35, 1.6, 228, 48.3, 2.0, 3.0, 1.0, 28, 11715.0, -7
10504, 35, 1.3, 228, 50.4, 2.0, 5.0, 0.0, 28, 11743.0, 0
10609, 34, 0.5, 241, 77.7, 1.0, 6.0, -1.0, 41, 11784.0, 13
10713, 34, 1.1, 237, 65.40000000000001, 1.0, 7.0, 0.0, 37, 11821.0, -4
10825, 34, 1.2, 235, 62.4, 1.0, 8.0, 0.0, 35, 11856.0, -2
10931, 32, -0.7, 228, 48.3, -1.0, 7.0, -2.0, 28, 11884.0, -7
11034, 32, 0.2000000000000001, 239, 73.50000000000001, -1.0, 6.0, 0.0, 39, 11923.0, 11
11144, 31, -0.9, 242, 76.50000000000002, -2.0, 4.0, -1.0, 42, 11965.0, 3
11253, 31, -0.6000000000000001, 255, 102.9, -2.0, 2.0, 0.0, 55, 12020.0, 13
11361, 30, -1.8, 249, 86.40000000000001, -3.0, -1.0, -1.0, 49, 12069.0, -6
11465, 31, -0.6000000000000001, 235, 58.8, -2.0, -3.0, 1.0, 35, 12104.0, -14
11573, 31, -1.3, 228, 48.3, -2.0, -5.0, 0.0, 28, 12132.0, -7
11680, 31, -1.5, 228, 50.4, -2.0, -7.0, 0.0, 28, 12160.0, 0
11785, 33, 0.2999999999999999, 288, 176.4, 0.0, -7.0, 2.0, 88, 12248.0, 60
11891, 36, 2.3, 237, 51.30000000000002, 3.0, -4.0, 3.0, 37, 12285.0, -51
11996, 38, 3.1, 198, -15.3, 5.0, 1.0, 2.0, -2, 12283.0, -39
12101, 32, -3.4, 211, 23.7, -1.0, 0.0, -6.0, 11, 12294.0, 13
12205, 34, 1.5, 225, 49.20000000000001, 1.0, 1.0, 2.0, 25, 12319.0, 14
12311, 33, -0.4, 229, 53.40000000000001, 0.0, 1.0, -1.0, 29, 12348.0, 4
12414, 31, -1.9, 229, 52.20000000000001, -2.0, -1.0, -2.0, 29, 12377.0, 0
12520, 32, -0.1000000000000001, 220, 33.3, -1.0, -2.0, 1.0, 20, 12397.0, -9
12624, 32, -0.7000000000000001, 227, 50.7, -1.0, -3.0, 0.0, 27, 12424.0, 7
12730, 33, 0.2, 228, 50.7, 0.0, -3.0, 1.0, 28, 12452.0, 1
12838, 32, -1.3, 235, 65.1, -1.0, -4.0, -1.0, 35, 12487.0, 7
12944, 33, 0.1, 241, 75.6, 0.0, -4.0, 1.0, 41, 12528.0, 6
13050, 35, 1.6, 235, 61.20000000000001, 2.0, -2.0, 2.0, 35, 12563.0, -6
