time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 28, -6.0, 872, 1008.0, -5.0, -5.0, -5.0, 672, 672.0, 672.0
107, 27, -5.199999999999999, 871, 804.8999999999999, -6.0, -11.0, -1.0, 671, 1343.0, -1
209, 35, 4.3, 864, 794.6999999999999, 2.0, -9.0, 8.0, 664, 2007.0, -7
312, 41, 7.7, 856, 784.8, 8.0, -1.0, 6.0, 656, 2663.0, -8
418, 37, 0.7000000000000002, 823, 737.7000000000001, 4.0, 3.0, -4.0, 623, 3286.0, -33
522, 31, -4.1, 816, 737.1, -2.0, 1.0, -6.0, 616, 3902.000000000001, -7
628, 28, -4.9, 773, 674.7000000000001, -5.0, -4.0, -3.0, 573, 4475.000000000001, -43
732, 36, 5.699999999999999, 758, 665.1000000000001, 3.0, -1.0, 8.0, 558, 5033.0, -15
838, 38, 4.4, 758, 669.6000000000001, 5.0, 4.0, 2.0, 558, 5591.000000000001, 0
941, 41, 7.5, 712, 600.6, 8.0, 12.0, 3.0, 512, 6103.000000000001, -46
1048, 35, -0.3999999999999999, 705, 603.9, 2.0, 14.0, -6.0, 505, 6608.000000000001, -7
1152, 21, -14.0, 670, 553.5, -12.0, 2.0, -14.0, 470, 7078.0, -35
1257, 20, -9.4, 660, 549.0, -13.0, -11.0, -1.0, 460, 7538.0, -10
1361, 40, 13.8, 689, 595.5, 7.0, -4.0, 20.0, 489, 8026.999999999999, 29
1468, 52, 18.9, 644, 519.3, 19.0, 15.0, 12.0, 444, 8471.000000000002, -45
1578, 36, -4.4, 616, 490.8, 3.0, 18.0, -16.0, 416, 8887.0, -28
1687, 11, -26.1, 582, 448.2, -22.0, -4.0, -25.0, 382, 9269.0, -34
1796, 14, -12.2, 551, 411.9, -19.0, -23.0, 3.0, 351, 9620.000000000001, -31
1900, 53, 31.2, 517, 370.2, 20.0, -3.0, 39.0, 317, 9937.000000000001, -34
2007, 59, 20.9, 481, 326.4, 26.0, 23.0, 6.0, 281, 10218.0, -36
2117, 25, -20.3, 384, 191.7, -8.0, 15.0, -34.0, 184, 10402.0, -97
2221, 6, -26.9, 443, 309.3, -27.0, -12.0, -19.0, 243, 10645.0, 59
2326, 27, 5.100000000000001, 410, 242.1, -6.0, -18.0, 21.0, 210, 10855.0, -33
2431, 46, 16.8, 403, 241.5, 13.0, -5.0, 19.0, 203, 11058.0, -7
2538, 61, 26.6, 403, 243.6, 28.0, 23.0, 15.0, 203, 11261.0, 0
2642, 20, -27.3, 384, 215.1, -13.0, 10.0, -41.00000000000001, 184, 11445.0, -19
2749, 5, -26.1, 380, 214.8, -28.0, -18.0, -15.0, 180, 11625.0, -4
2856, 37, 17.0, 374, 207.0, 4.0, -14.0, 32.0, 174, 11799.0, -6
2960, 59, 27.8, 376, 211.8, 26.0, 12.0, 22.0, 176, 11975.0, 2
3066, 27, -19.0, 365, 194.7, -6.0, 6.0, -32.0, 165, 12140.0, -11
3169, 13, -20.4, 357, 186.0, -20.0, -14.0, -14.0, 157, 12297.0, -8
3272, 45, 23.0, 349, 176.4, 12.0, -2.0, 32.0, 149, 12446.0, -8
3377, 51, 15.4, 345, 172.8, 18.0, 16.0, 6.0, 145, 12591.0, -4
3480, 23, -19.4, 340, 166.5, -10.0, 6.0, -28.0, 140, 12731.0, -5
3585, 17, -13.6, 347, 178.5, -16.0, -10.0, -6.0, 147, 12878.0, 7
3688, 41, 16.6, 330, 150.9, 8.0, -2.0, 24.0, 130, 13008.0, -17
3791, 51, 17.4, 329, 154.5, 18.0, 16.0, 10.0, 129, 13137.0, -1
3897, 25, -17.0, 328, 153.3, -8.0, 8.0, -26.0, 128, 13265.0, -1
4001, 14, -18.0, 323, 146.1, -19.0, -11.0, -11.0, 123, 13388.0, -5
4107, 33, 8.4, 326, 152.1, 0.0, -11.0, 19.0, 126, 13514.0, 3
4212, 49, 18.1, 321, 143.7, 16.0, 5.0, 16.0, 121, 13635.0, -5
4318, 41, 2.1, 321, 145.2, 8.0, 13.0, -8.0, 121, 13756.0, 0
4423, 24, -13.5, 321, 145.2, -9.0, 4.0, -17.0, 121, 13877.0, 0
4528, 25, -4.7, 321, 145.2, -8.0, -4.0, 1.0, 121, 13998.0, 0
4631, 37, 8.4, 326, 152.7, 4.0, 0.0, 12.0, 126, 14124.0, 5
4732, 40, 6.4, 326, 151.2, 7.0, 7.0, 3.0, 126, 14250.0, 0
4839, 28, -8.800000000000001, 321, 143.7, -5.0, 2.0, -12.0, 121, 14371.0, -5
4947, 28, -3.3, 321, 145.2, -5.0, -3.0, 0.0, 121, 14492.0, 0
5049, 34, 3.4, 329, 157.2, 1.0, -2.0, 6.0, 129, 14621.0, 8
5152, 33, -0.7, 321, 142.8, 0.0, -2.0, -1.0, 121, 14742.0, -8
5257, 31, -2.6, 326, 152.7, -2.0, -4.0, -2.0, 126, 14868.0, 5
5363, 31, -1.8, 326, 151.2, -2.0, -6.0, 0.0, 126, 14994.0, 0
5468, 40, 8.800000000000001, 321, 143.7, 7.0, 1.0, 9.0, 121, 15115.0, -5
5572, 39, 3.8, 321, 145.2, 6.0, 7.0, -1.0, 121, 15236.0, 0
