time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 27, -6.6, 871, 1409.1, -6.0, -6.0, -6.0, 671, 671.0, 671.0
58, 27, -4.2, 871, 1207.8, -6.0, -12.0, 0.0, 671, 1342.0, 0
111, 32, 0.7, 872, 1209.9, -1.0, -13.0, 5.0, 672, 2014.0, 1
164, 32, -1.9, 873, 1211.7, -1.0, -14.0, 0.0, 673, 2687.0, 1
220, 38, 4.6, 885, 1236.6, 5.0, -9.0, 6.0, 685, 3372.0, 12
274, 40, 4.3, 877, 1216.2, 7.0, -2.0, 2.0, 677, 4049.0, -8
327, 39, 2.9, 864, 1191.3, 6.0, 4.0, -1.0, 664, 4713.0, -13
382, 33, -2.6, 850, 1165.8, 0.0, 4.0, -6.0, 650, 5363.0, -14
439, 32, -0.7, 849, 1167.9, -1.0, 3.0, -1.0, 649, 6012.0, -1
489, 36, 4.1, 843, 1155.6, 3.0, 6.0, 4.0, 643, 6655.0, -6
541, 35, 1.3, 833, 1136.4, 2.0, 8.0, -1.0, 633, 7288.0, -10
599, 29, -4.6, 810, 1091.1, -4.0, 4.0, -6.0, 610, 7898.000000000001, -23
653, 26, -5.3, 804, 1085.4, -7.0, -3.0, -3.0, 604, 8502.000000000001, -6
709, 27, -3.4, 796, 1070.4, -6.0, -9.0, 1.0, 596, 9098.000000000001, -8
769, 29, -2.3, 780, 1039.2, -4.0, -13.0, 2.0, 580, 9678.000000000001, -16
824, 37, 5.1, 754, 989.4000000000002, 4.0, -9.0, 8.0, 554, 10232.0, -26
878, 39, 3.7, 754, 997.2000000000001, 6.0, -3.0, 2.0, 554, 10786.0, 0
930, 38, 2.2, 754, 997.2000000000001, 5.0, 2.0, -1.0, 554, 11340.0, 0
983, 38, 3.2, 754, 997.2000000000001, 5.0, 7.0, 0.0, 554, 11894.0, 0
1039, 33, -1.8, 754, 997.2000000000001, 0.0, 7.0, -5.0, 554, 12448.0, 0
