time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 13, -24.0, 873, 807.6000000000001, -20.0, -20.0, -20.0, 673, 673.0, 673.0
54, 13, -16.0, 877, 610.5000000000001, -20.0, -40.0, 0.0, 677, 1350.0, 4
110, 15, -15.6, 871, 602.1000000000001, -18.0, -58.00000000000001, 2.0, 671, 2021.0, -6
169, 15, -18.4, 885, 620.7000000000001, -18.0, -76.00000000000001, 0.0, 685, 2706.0, 14
229, 22, -11.8, 909, 645.3000000000001, -11.0, -87.00000000000001, 7.0, 709, 3415.0, 24
282, 30, -6.800000000000001, 2366, 2386.5, -3.0, -90.0, 8.0, 2166, 5581.0, 1457
338, 49, 11.7, 2366, 1949.4, 16.0, -74.0, 19.0, 2166, 7747.0, 0
392, 53, 8.6, 515, -271.8, 20.0, -54.0, 4.0, 315, 8062.000000000001, -1851
447, 51, 6.199999999999999, 853, 689.1, 18.0, -36.0, -2.0, 653, 8715.000000000002, 338
501, 47, 4.2, 853, 587.7000000000001, 14.0, -22.0, -4.0, 653, 9368.0, 0
559, 47, 7.600000000000001, 843, 575.7000000000001, 14.0, -8.0, 0.0, 643, 10011.0, -10
613, 49, 11.4, 839, 573.9, 16.0, 8.0, 2.0, 639, 10650.0, -4
666, 43, 4.8, 808, 537.9000000000001, 10.0, 18.0, -6.0, 608, 11258.0, -31
721, 42, 7.6, 810, 549.6, 9.0, 27.0, -1.0, 610, 11868.0, 2
773, 37, 3.0, 788, 522.6, 4.0, 31.0, -5.0, 588, 12456.0, -22
829, 34, 2.3, 780, 519.6000000000001, 1.0, 32.0, -3.0, 580, 13036.0, -8
883, 24, -8.1, 778, 519.6000000000001, -9.0, 23.0, -10.0, 578, 13614.0, -2
938, 20, -8.800000000000001, 765, 504.6, -13.0, 10.0, -4.0, 565, 14179.0, -13
992, 19, -9.300000000000001, 756, 497.7, -14.0, -4.0, -1.0, 556, 14735.0, -9
1048, 22, -6.6, 460, 145.2, -11.0, -15.0, 3.0, 260, 14995.0, -296
1101, 25, -5.6, 750, 582.0, -8.0, -23.0, 3.0, 550, 15545.0, 290
1159, 33, 1.7, 750, 495.0, 0.0, -23.0, 8.0, 550, 16095.0, 0
1212, 39, 4.899999999999999, 750, 495.0, 6.0, -17.0, 6.0, 550, 16645.0, 0
1268, 40, 3.7, 750, 495.0, 7.0, -10.0, 1.0, 550, 17195.0, 0
1321, 42, 6.3, 750, 495.0, 9.0, -1.0, 2.0, 550, 17745.0, 0
1379, 40, 3.800000000000001, 712, 449.4000000000001, 7.0, 6.0, -2.0, 512, 18257.0, -38
1439, 39, 4.3, 720, 470.4, 6.0, 12.0, -1.0, 520, 18777.0, 8
1492, 32, -3.0, 696, 439.2, -1.0, 11.0, -7.0, 496, 19273.0, -24
1548, 29, -3.2, 696, 446.4, -4.0, 7.0, -3.0, 496, 19769.0, 0
1604, 32, 1.5, 681, 428.4000000000001, -1.0, 6.0, 3.0, 481, 20250.0, -15
1659, 42, 11.9, 713, 471.3, 9.0, 15.0, 10.0, 513, 20763.0, 32
1713, 41, 6.6, 713, 461.7, 8.0, 23.0, -1.0, 513, 21276.0, 0
1769, 37, 3.1, 713, 461.7, 4.0, 27.0, -4.0, 513, 21789.0, 0
1828, 28, -5.3, 713, 461.7, -5.0, 22.0, -9.0, 513, 22302.0, 0
1879, 24, -6.1, 630, 362.1, -9.0, 13.0, -4.0, 430, 22732.0, -83
1933, 26, -2.6, 630, 387.0, -7.0, 6.0, 2.0, 430, 23162.0, 0
1987, 28, -1.9, 630, 387.0, -5.0, 1.0, 2.0, 430, 23592.0, 0
2041, 27, -4.6, 649, 409.8, -6.0, -5.0, -1.0, 449, 24041.0, 19
2096, 31, 0.1000000000000001, 632, 383.7, -2.0, -7.0, 4.0, 432, 24473.0, -17
2151, 34, 1.5, 625, 380.4, 1.0, -6.0, 3.0, 425, 24898.0, -7
2201, 38, 4.9, 609, 363.3, 5.0, -1.0, 4.0, 409, 25307.0, -16
2256, 38, 3.4, 598, 354.9, 5.0, 4.0, 0.0, 398, 25705.0, -11
2309, 34, -0.9, 581, 337.8, 1.0, 5.0, -4.0, 381, 26086.0, -17
2365, 32, -1.2, 559, 316.5, -1.0, 4.0, -2.0, 359, 26445.0, -22
2420, 36, 4.5, 563, 327.9, 3.0, 7.0, 4.0, 363, 26808.0, 4
2476, 33, -0.7999999999999999, 532, 289.5, 0.0, 7.0, -3.0, 332, 27140.0, -31
2534, 31, -1.7, 510, 272.4, -2.0, 5.0, -2.0, 310, 27450.0, -22
2590, 35, 3.9, 527, 299.4, 2.0, 7.0, 4.0, 327, 27777.0, 17
2649, 34, 0.9, 500, 261.9, 1.0, 8.0, -1.0, 300, 28077.0, -27
2703, 37, 5.1, 506, 277.2000000000001, 4.0, 12.0, 3.0, 306, 28383.0, 6
2755, 38, 5.2, 517, 288.6, 5.0, 17.0, 1.0, 317, 28700.0, 11
2812, 28, -6.8, 498, 262.5, -5.0, 12.0, -10.0, 298, 28998.0, -19
2868, 23, -8.300000000000001, 510, 282.6, -10.0, 2.0, -5.0, 310, 29308.0, 12
2924, 28, -0.7999999999999998, 504, 271.8, -5.0, -3.0, 5.0, 304, 29612.0, -6
2980, 34, 3.4, 488, 254.4, 1.0, -2.0, 6.0, 288, 29900.0, -16
3031, 41, 8.9, 488, 259.2, 8.0, 6.0, 7.0, 288, 30188.0, 0
3086, 34, -2.2, 500, 273.6, 1.0, 7.0, -7.0, 300, 30488.0, 12
3139, 30, -3.4, 475, 240.0, -3.0, 4.0, -4.0, 275, 30763.0, -25
3199, 31, -0.5, 483, 257.1, -2.0, 2.0, 1.0, 283, 31046.0, 8
3250, 36, 4.8, 469, 237.9, 3.0, 5.0, 5.0, 269, 31315.0, -14
3306, 34, 0.2000000000000002, 473, 246.9, 1.0, 6.0, -2.0, 273, 31588.0, 4
3360, 33, 0.1000000000000001, 462, 232.5, 0.0, 6.0, -1.0, 262, 31850.0, -11
