time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 33, 0.0, 864, 1195.2, 0.0, 0.0, 0.0, 664, 664.0000000000001, 664.0000000000001
57, 34, 1.3, 864, 996.0000000000001, 1.0, 1.0, 1.0, 664, 1328.0, 0
111, 31, -3.0, 869, 1005.0, -2.0, -1.0, -3.0, 669, 1997.0, 5
167, 35, 3.5, 873, 1010.7, 2.0, 1.0, 4.0, 673, 2670.0, 4
220, 40, 8.199999999999999, 871, 1005.9, 7.0, 8.0, 5.0, 671, 3341.000000000001, -2
276, 43, 10.3, 863, 992.1000000000001, 10.0, 18.0, 3.0, 663, 4004.0, -8
339, 45, 12.4, 861, 990.9000000000001, 12.0, 30.0, 2.0, 661, 4665.0, -2
392, 35, -0.4000000000000004, 839, 951.9, 2.0, 32.0, -10.0, 639, 5304.0, -22
447, 22, -12.1, 831, 944.1000000000001, -11.0, 21.0, -13.0, 631, 5935.0, -8
500, 12, -19.7, 835, 953.7000000000001, -21.0, 0.0, -10.0, 635, 6570.0, 4
557, 11, -18.1, 822, 929.1, -22.0, -22.0, -1.0, 622, 7192.0, -13
608, 24, -2.9, 808, 907.7999999999999, -9.0, -31.0, 13.0, 608, 7800.000000000001, -14
665, 33, 1.4, 788, 876.0, 0.0, -31.0, 9.0, 588, 8388.0, -20
717, 42, 8.6, 778, 864.0000000000001, 9.0, -22.0, 9.0, 578, 8965.999999999999, -10
777, 47, 11.5, 773, 858.0, 14.0, -8.0, 5.0, 573, 9539.0, -5
831, 40, 1.3, 758, 832.4999999999999, 7.0, -1.0, -7.0, 558, 10097.0, -15
887, 30, -7.5, 758, 837.0000000000001, -3.0, -4.0, -10.0, 558, 10655.0, 0
940, 28, -5.4, 758, 837.0000000000001, -5.0, -9.0, -2.0, 558, 11213.0, 0
997, 31, -1.0, 758, 837.0000000000001, -2.0, -11.0, 3.0, 558, 11771.0, 0
1051, 34, 1.2, 726, 779.4, 1.0, -10.0, 3.0, 526, 12297.0, -32
1105, 39, 6.299999999999999, 721, 780.0, 6.0, -4.0, 5.0, 521, 12818.0, -5
1158, 35, -0.8, 714, 768.9, 2.0, -2.0, -4.0, 514, 13332.0, -7
1212, 31, -3.8, 705, 754.8, -2.0, -4.0, -4.0, 505, 13837.0, -9
1267, 27, -7.199999999999999, 693, 735.9, -6.0, -10.0, -4.0, 493, 14330.0, -12
1321, 32, 0.7, 680, 716.1, -1.0, -11.0, 5.0, 480, 14810.0, -13
1375, 32, -1.9, 677, 714.6000000000001, -1.0, -12.0, 0.0, 477, 15287.0, -3
1429, 32, -2.0, 666, 695.7000000000001, -1.0, -13.0, 0.0, 466, 15753.0, -11
1482, 38, 5.7, 660, 688.2000000000001, 5.0, -8.0, 6.0, 460, 16213.0, -6
1538, 40, 5.8, 649, 670.2000000000001, 7.0, -1.0, 2.0, 449, 16662.0, -11
1591, 36, 0.2999999999999998, 635, 648.3, 3.0, 2.0, -4.0, 435, 17097.0, -14
1647, 30, -5.199999999999999, 616, 618.3, -3.0, -1.0, -6.0, 416, 17513.0, -19
1700, 27, -6.399999999999999, 617, 625.8, -6.0, -7.0, -3.0, 417, 17930.0, 1
1759, 32, 1.0, 597, 589.5, -1.0, -8.0, 5.0, 397, 18327.0, -20
1812, 34, 1.0, 586, 575.7000000000001, 1.0, -7.0, 2.0, 386, 18713.0, -11
1868, 32, -2.5, 544, 503.4, -1.0, -8.0, -2.0, 344, 19057.0, -42
1922, 35, 2.3, 567, 557.4, 2.0, -6.0, 3.0, 367, 19424.0, 23
1977, 35, 1.0, 546, 512.7000000000001, 2.0, -4.0, 0.0, 346, 19770.0, -21
2031, 35, 1.2, 509, 452.4, 2.0, -2.0, 0.0, 309, 20079.0, -37
2084, 33, -1.2, 532, 504.8999999999999, 0.0, -2.0, -2.0, 332, 20411.0, 23
2137, 31, -2.8, 519, 474.6, -2.0, -4.0, -2.0, 319, 20730.0, -13
2190, 33, 0.6, 492, 429.8999999999999, 0.0, -4.0, 2.0, 292, 21022.0, -27
2244, 30, -4.3, 473, 403.8, -3.0, -7.0, -3.0, 273, 21295.0, -19
2297, 30, -3.1, 475, 413.1, -3.0, -10.0, 0.0, 275, 21570.0, 2
2350, 32, -0.8, 455, 376.5, -1.0, -11.0, 2.0, 255, 21825.0, -20
2404, 41, 9.800000000000001, 448, 369.9, 8.0, -3.0, 9.0, 248, 22073.0, -7
2459, 40, 4.8, 439, 355.8, 7.0, 4.0, -1.0, 239, 22312.0, -9
2513, 33, -3.1, 433, 347.7, 0.0, 4.0, -7.0, 233, 22545.0, -6
2567, 24, -11.3, 416, 318.9, -9.0, -5.0, -9.0, 216, 22761.0, -17
2621, 20, -12.9, 389, 275.4, -13.0, -18.0, -4.0, 189, 22950.0, -27
2677, 35, 7.3, 380, 267.3, 2.0, -16.0, 15.0, 180, 23130.0, -9
2731, 45, 13.0, 372, 255.6, 12.0, -4.0, 10.0, 172, 23302.0, -8
2787, 41, 4.0, 366, 247.2, 8.0, 4.0, -4.0, 166, 23468.0, -6
