time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 31, -2.2, 863, 1193.4, -2.0, -2.0, -2.0, 663, 663.0, 663.0
51, 32, -0.3, 856, 981.9000000000001, -1.0, -3.0, 1.0, 656, 1319.0, -7
103, 29, -4.2, 863, 996.6000000000001, -4.0, -7.0, -3.0, 663, 1982.0, 7
156, 38, 6.8, 863, 994.5, 5.0, -2.0, 9.0, 663, 2645.0, 0
208, 45, 10.5, 856, 981.9000000000001, 12.0, 10.0, 7.0, 656, 3301.0, -7
263, 46, 9.300000000000001, 865, 1000.2, 13.0, 23.0, 1.0, 665, 3966.000000000001, 9
317, 42, 5.7, 856, 981.3000000000001, 9.0, 32.0, -4.0, 656, 4622.0, -9
382, 37, 3.1, 796, 876.0, 4.0, 36.0, -5.0, 596, 5218.0, -60
443, 28, -3.9, 840, 973.2000000000001, -5.0, 31.0, -9.0, 640, 5858.000000000001, 44
494, 17, -12.0, 817, 918.6, -16.0, 15.0, -11.0, 617, 6475.000000000001, -23
554, 15, -10.3, 814, 920.1000000000001, -18.0, -3.0, -2.0, 614, 7089.0, -3
608, 21, -4.5, 808, 910.2, -12.0, -15.0, 6.0, 608, 7697.0, -6
662, 36, 7.8, 812, 919.2, 3.0, -12.0, 15.0, 612, 8309.000000000001, 4
716, 42, 7.2, 817, 927.0, 9.0, -3.0, 6.0, 617, 8926.0, 5
773, 42, 5.1, 800, 894.9, 9.0, 6.0, 0.0, 600, 9526.000000000002, -17
831, 36, -0.6000000000000001, 800, 900.0, 3.0, 9.0, -6.0, 600, 10126.0, 0
884, 31, -2.8, 780, 864.0000000000001, -2.0, 7.0, -5.0, 580, 10706.0, -20
943, 27, -4.9, 764, 841.2000000000001, -6.0, 1.0, -4.0, 564, 11270.0, -16
997, 27, -3.5, 764, 846.0000000000001, -6.0, -5.0, 0.0, 564, 11834.0, 0
1053, 32, 1.4, 756, 831.6000000000001, -1.0, -6.0, 5.0, 556, 12390.0, -8
1108, 44, 12.0, 757, 835.8000000000001, 11.0, 5.0, 12.0, 557, 12947.0, 1
1164, 44, 7.1, 750, 822.8999999999999, 11.0, 16.0, 0.0, 550, 13497.0, -7
