time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 62, 40.6, 886, 1234.8, 29.0, 29.0, 29.0, 686, 686.0, 686.0
57, 62, 29.0, 878, 1014.6, 29.0, 58.00000000000001, 0.0, 678, 1364.0, -8
110, 59, 27.7, 886, 1031.4, 26.0, 84.0, -3.0, 686, 2050.0, 8
167, 56, 27.6, 893, 1041.6, 23.0, 107.0, -3.0, 693, 2743.0, 7
221, 61, 38.40000000000001, 885, 1025.1, 28.0, 135.0, 5.0, 685, 3428.0, -8
273, 59, 35.90000000000001, 883, 1023.9, 26.0, 161.0, -2.0, 683, 4111.0, -2
324, 42, 15.7, 883, 1024.5, 9.0, 170.0, -17.0, 683, 4794.0, 0
379, 14, -14.1, 877, 1013.7, -19.0, 151.0, -28.0, 677, 5471.0, -6
432, 6, -13.2, 873, 1008.3, -27.0, 124.0, -8.0, 673, 6144.0, -4
488, 5, -13.3, 750, 788.1, -28.0, 96.00000000000001, -1.0, 550, 6694.0, -123
542, 5, -15.6, 939, 1165.2, -28.0, 68.00000000000001, 0.0, 739, 7433.0, 189
600, 5, -18.4, 847, 942.9, -28.0, 40.0, 0.0, 647, 8080.0, -92
651, 6, -19.8, 804, 893.1000000000001, -27.0, 13.0, 1.0, 604, 8684.000000000001, -43
708, 6, -23.0, 804, 906.0, -27.0, -14.0, 0.0, 604, 9288.0, 0
759, 6, -25.7, 804, 906.0, -27.0, -41.00000000000001, 0.0, 604, 9892.000000000001, 0
813, 6, -28.4, 772, 848.4, -27.0, -68.00000000000001, 0.0, 572, 10464.0, -32
868, 24, -5.9, 756, 829.2, -9.0, -77.0, 18.0, 556, 11020.0, -16
922, 58, 31.8, 756, 834.0, 25.0, -52.0, 34.0, 556, 11576.0, 0
978, 67, 29.9, 756, 834.0, 34.0, -18.0, 9.0, 556, 12132.0, 0
1029, 67, 28.80000000000001, 742, 808.7999999999999, 34.0, 16.0, 0.0, 542, 12674.0, -14
1088, 64, 28.0, 730, 791.4, 31.0, 47.0, -3.0, 530, 13204.0, -12
1142, 41, 0.4000000000000004, 702, 744.6000000000001, 8.0, 55.0, -23.0, 502, 13706.0, -28
1199, 23, -12.5, 730, 803.4000000000001, -10.0, 45.0, -18.0, 530, 14236.0, 28
1252, 10, -22.7, 712, 762.6, -23.0, 22.0, -13.0, 512, 14748.0, -18
1306, 13, -14.3, 706, 757.2000000000001, -20.0, 2.0, 3.0, 506, 15254.0, -6
1360, 36, 14.4, 685, 721.2000000000001, 3.0, 5.0, 23.0, 485, 15739.0, -21
1415, 50, 22.8, 670, 700.5, 17.0, 22.0, 14.0, 470, 16209.0, -15
1469, 54, 23.1, 650, 669.0, 21.0, 43.0, 4.0, 450, 16659.0, -20
1523, 36, -1.999999999999999, 651, 676.8, 3.0, 46.00000000000001, -18.0, 451, 17110.0, 1
1573, 15, -22.1, 626, 631.5, -18.0, 28.0, -21.0, 426, 17536.0, -25
1628, 6, -26.0, 617, 622.8, -27.0, 1.0, -9.0, 417, 17953.0, -9
1681, 5, -25.6, 668, 717.3, -28.0, -27.0, -1.0, 468, 18421.0, 51
