time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 40, 8.4, 899, 838.8, 7.0, 7.0, 7.0, 699, 699.0, 699.0
59, 39, 4.399999999999999, 895, 624.2999999999999, 6.0, 13.0, -1.0, 695, 1394.0, -4
111, 40, 6.7, 899, 630.3000000000001, 7.0, 20.0, 1.0, 699, 2093.0, 4
162, 43, 10.5, 899, 629.1, 10.0, 30.0, 3.0, 699, 2792.0, 0
216, 47, 14.8, 893, 621.9000000000001, 14.0, 44.0, 4.0, 693, 3485.0, -6
268, 49, 16.6, 893, 623.7000000000001, 16.0, 60.0, 2.0, 693, 4178.0, 0
322, 39, 5.199999999999999, 879, 606.9, 6.0, 66.00000000000001, -10.0, 679, 4857.0, -14
379, 30, 8.881784197001252e-16, 869, 599.1000000000001, -3.0, 63.00000000000001, -9.0, 669, 5526.0, -10
436, 26, -0.5999999999999996, 865, 597.3, -7.0, 56.00000000000001, -4.0, 665, 6191.000000000001, -4
496, 19, -7.7, 841, 569.6999999999999, -14.0, 42.0, -7.0, 641, 6832.000000000001, -24
552, 17, -8.0, 833, 567.3000000000001, -16.0, 26.0, -2.0, 633, 7465.000000000001, -8
609, 22, -2.6, 831, 567.3, -11.0, 15.0, 5.0, 631, 8096.000000000002, -2
660, 25, -2.6, 818, 552.3000000000001, -8.0, 7.0, 3.0, 618, 8714.0, -13
716, 26, -3.7, 800, 534.6, -7.0, 0.0, 1.0, 600, 9314.0, -18
771, 28, -2.5, 780, 516.0, -5.0, -5.0, 2.0, 580, 9894.0, -20
825, 26, -6.4, 774, 514.8000000000001, -7.0, -12.0, -2.0, 574, 10468.0, -6
883, 35, 4.7, 757, 496.2, 2.0, -10.0, 9.0, 557, 11025.0, -17
937, 42, 8.800000000000001, 750, 492.9, 9.0, -1.0, 7.0, 550, 11575.0, -7
990, 48, 13.4, 750, 495.0, 15.0, 14.0, 6.0, 550, 12125.0, 0
1041, 46, 9.5, 750, 495.0, 13.0, 27.0, -2.0, 550, 12675.0, 0
1098, 42, 7.0, 730, 471.0, 9.0, 36.0, -4.0, 530, 13205.0, -20
1152, 32, -2.1, 742, 491.4000000000001, -1.0, 35.0, -10.0, 542, 13747.0, 12
1208, 25, -5.6, 712, 451.8, -8.0, 27.0, -7.0, 512, 14259.0, -30
1262, 21, -7.699999999999999, 685, 428.4, -12.0, 15.0, -4.0, 485, 14744.0, -27
1317, 22, -5.699999999999999, 679, 429.3, -11.0, 4.0, 1.0, 479, 15223.0, -6
1371, 28, -0.1000000000000001, 679, 431.1, -5.0, -1.0, 6.0, 479, 15702.0, 0
1425, 37, 7.2, 658, 405.9, 4.0, 3.0, 9.0, 458, 16160.0, -21
1478, 40, 6.7, 644, 395.4000000000001, 7.0, 10.0, 3.0, 444, 16604.0, -14
1538, 40, 5.9, 653, 410.4, 7.0, 17.0, 0.0, 453, 17057.0, 9
1595, 36, 1.8, 630, 380.1, 3.0, 20.0, -4.0, 430, 17487.0, -23
1652, 33, 0.5, 609, 361.8, 0.0, 20.0, -3.0, 409, 17896.0, -21
1708, 25, -7.6, 617, 377.7, -8.0, 12.0, -8.0, 417, 18313.0, 8
1766, 25, -4.399999999999999, 622, 381.3, -8.0, 4.0, 0.0, 422, 18735.0, 5
1820, 32, 3.2, 609, 364.2, -1.0, 3.0, 7.0, 409, 19144.0, -13
1871, 38, 6.8, 603, 360.9, 5.0, 8.0, 6.0, 403, 19547.0, -6
1921, 47, 15.1, 595, 353.1, 14.0, 22.0, 9.0, 395, 19942.0, -8
1978, 40, 3.600000000000001, 553, 305.1, 7.0, 29.0, -7.0, 353, 20295.0, -42
2029, 34, 0.6000000000000001, 469, 216.9, 1.0, 30.0, -6.0, 269, 20564.0, -84
2082, 27, -4.699999999999999, 569, 362.1, -6.0, 24.0, -7.0, 369, 20933.0, 100
2137, 23, -6.6, 553, 312.9, -10.0, 14.0, -4.0, 353, 21286.0, -16
2189, 23, -5.6, 546, 309.3, -10.0, 4.0, 0.0, 346, 21632.0, -7
2239, 25, -4.2, 538, 301.8, -8.0, -4.0, 2.0, 338, 21970.0, -8
2291, 32, 2.4, 534, 299.4, -1.0, -5.0, 7.0, 334, 22304.0, -4
2346, 33, 0.0, 525, 289.8, 0.0, -5.0, 1.0, 325, 22629.0, -9
2400, 34, 0.7, 515, 280.5, 1.0, -4.0, 1.0, 315, 22944.0, -10
2455, 38, 5.1, 504, 270.3, 5.0, 1.0, 4.0, 304, 23248.0, -11
2510, 40, 6.0, 496, 264.0000000000001, 7.0, 8.0, 2.0, 296, 23544.0, -8
