time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 28, -6.5, 869, 602.0999999999999, -5.0, -5.0, -5.0, 669, 669.0, 669.0
57, 28, -4.5, 873, 405.0, -5.0, -10.0, 0.0, 673, 1342.0, 4
113, 28, -5.0, 869, 400.2, -5.0, -15.0, 0.0, 669, 2011.0, -4
166, 31, -1.6, 864, 396.9, -2.0, -17.0, 3.0, 664, 2675.0, -5
221, 34, 0.5999999999999998, 863, 397.5, 1.0, -16.0, 3.0, 663, 3338.000000000001, -1
275, 39, 5.699999999999999, 863, 397.8, 6.0, -10.0, 5.0, 663, 4001.0, 0
330, 44, 10.3, 834, 371.7, 11.0, 1.0, 5.0, 634, 4635.000000000001, -29
381, 40, 3.699999999999999, 833, 379.5, 7.0, 8.0, -4.0, 633, 5268.000000000001, -1
441, 31, -5.3, 818, 366.3, -2.0, 6.0, -9.0, 618, 5886.0, -15
493, 27, -6.199999999999999, 762, 320.4, -6.0, 0.0, -4.0, 562, 6448.0, -56
544, 28, -3.5, 810, 380.4, -5.0, -5.0, 1.0, 610, 7058.0, 48
595, 37, 7.199999999999999, 784, 342.6, 4.0, -1.0, 9.0, 584, 7642.0, -26
646, 42, 9.6, 778, 345.0, 9.0, 8.0, 5.0, 578, 8220.000000000001, -6
697, 39, 4.1, 754, 325.2, 6.0, 14.0, -3.0, 554, 8773.999999999999, -24
748, 33, -1.6, 758, 336.0, 0.0, 14.0, -6.0, 558, 9332.000000000001, 4
800, 31, -1.2, 758, 334.8, -2.0, 12.0, -2.0, 558, 9890.000000000001, 0
853, 27, -5.6, 744, 322.2, -6.0, 6.0, -4.0, 544, 10434.0, -14
913, 28, -2.9, 744, 326.4, -5.0, 1.0, 1.0, 544, 10978.0, 0
966, 31, 0.0, 736, 319.2, -2.0, -1.0, 3.0, 536, 11514.0, -8
1025, 33, 0.9, 722, 309.0, 0.0, -1.0, 2.0, 522, 12036.0, -14
1083, 38, 6.4, 687, 281.7, 5.0, 4.0, 5.0, 487, 12523.0, -35
1134, 39, 5.699999999999999, 697, 301.2, 6.0, 10.0, 1.0, 497, 13020.0, 10
1185, 38, 4.5, 668, 272.1, 5.0, 15.0, -1.0, 468, 13488.0, -29
1243, 30, -4.899999999999999, 654, 268.2, -3.0, 12.0, -8.0, 454, 13942.0, -14
1302, 30, -1.2, 654, 272.4, -3.0, 9.0, 0.0, 454, 14396.0, 0
1353, 31, -0.1999999999999998, 643, 262.5, -2.0, 7.0, 1.0, 443, 14839.0, -11
1415, 35, 4.3, 643, 265.8, 2.0, 9.0, 4.0, 443, 15282.0, 0
1475, 35, 2.5, 634, 257.7, 2.0, 11.0, 0.0, 434, 15716.0, -9
1527, 33, 0.1000000000000001, 622, 249.6, 0.0, 11.0, -2.0, 422, 16138.0, -12
