time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
1, 37, 4.0, 2550, 2820.0, 4.0, 4.0, 4.0, 2350, 2350.0, 2350.0
51, 37, 2.4, 2550, 2115.0, 4.0, 8.0, 0.0, 2350, 4700.0, 0
102, 36, 1.8, 2550, 2115.0, 3.0, 11.0, -1.0, 2350, 7050.000000000001, 0
158, 42, 8.6, 2550, 2115.0, 9.0, 20.0, 6.0, 2350, 9400.0, 0
215, 45, 9.5, 978, 228.6000000000001, 12.0, 32.0, 3.0, 778, 10178.0, -1572
267, 47, 11.2, 2550, 2586.6, 14.0, 46.00000000000001, 2.0, 2350, 12528.0, 1572
321, 44, 8.600000000000001, 873, 102.6000000000001, 11.0, 57.0, -3.0, 673, 13201.0, -1677
378, 39, 6.200000000000001, 2550, 2618.1, 6.0, 63.00000000000001, -5.0, 2350, 15551.0, 1677
432, 31, 1.300000000000001, 2550, 2115.0, -2.0, 61.00000000000001, -8.0, 2350, 17901.0, 0
485, 24, -1.9, 839, 61.80000000000007, -9.0, 52.0, -7.0, 639, 18540.0, -1711
539, 19, -4.300000000000001, 933, 687.9000000000001, -14.0, 38.0, -5.0, 733, 19273.0, 94
593, 17, -5.2, 2550, 2600.1, -16.0, 22.0, -2.0, 2350, 21623.0, 1617
646, 14, -8.800000000000001, 808, 24.60000000000003, -19.0, 3.0, -3.0, 608, 22231.0, -1742
699, 16, -7.200000000000001, 788, 523.2, -17.0, -14.0, 2.0, 588, 22819.0, -20
753, 17, -8.9, 2550, 2643.6, -16.0, -30.0, 1.0, 2350, 25169.0, 1762
808, 24, -4.0, 762, -30.59999999999997, -9.0, -39.0, 7.0, 562, 25731.0, -1788
859, 37, 4.6, 841, 600.6, 4.0, -35.0, 13.0, 641, 26372.0, 79
909, 45, 6.5, 817, 548.1000000000001, 12.0, -23.0, 8.0, 617, 26989.0, -24
967, 48, 6.7, 2550, 2634.9, 15.0, -8.0, 3.0, 2350, 29339.0, 1733
1018, 45, 3.700000000000001, 2550, 2115.0, 12.0, 4.0, -3.0, 2350, 31689.0, 0
1071, 42, 3.4, 2550, 2115.0, 9.0, 13.0, -3.0, 2350, 34039.0, 0
1127, 39, 2.800000000000001, 2550, 2115.0, 6.0, 19.0, -3.0, 2350, 36389.0, 0
1181, 35, 0.9000000000000004, 831, 52.20000000000005, 2.0, 21.0, -4.0, 631, 37020.0, -1719
1240, 34, 2.1, 2550, 2630.7, 1.0, 22.0, -1.0, 2350, 39370.0, 1719
1298, 39, 7.700000000000001, 706, -97.7999999999999, 6.0, 28.0, 5.0, 506, 39876.0, -1844
1352, 46, 12.8, 706, 455.4, 13.0, 41.00000000000001, 7.0, 506, 40382.0, 0
1406, 51, 15.6, 706, 455.4, 18.0, 59.0, 5.0, 506, 40888.0, 0
1460, 37, 0.9000000000000004, 706, 455.4, 4.0, 63.00000000000001, -14.0, 506, 41394.0, 0
1517, 25, -3.7, 706, 455.4, -8.0, 55.0, -12.0, 506, 41900.0, 0
1579, 13, -10.5, 706, 455.4, -20.0, 35.0, -12.0, 506, 42406.00000000001, 0
1632, 13, -6.5, 706, 455.4, -20.0, 15.0, 0.0, 506, 42912.0, 0
1686, 15, -6.5, 706, 455.4, -18.0, -3.0, 2.0, 506, 43418.0, 0
1738, 20, -4.300000000000001, 706, 455.4, -13.0, -16.0, 5.0, 506, 43924.0, 0
1790, 23, -5.1, 706, 455.4, -10.0, -26.0, 3.0, 506, 44430.00000000001, 0
1844, 32, 1.4, 685, 430.2, -1.0, -27.0, 9.0, 485, 44915.0, -21
1898, 44, 8.800000000000001, 666, 413.7, 11.0, -16.0, 12.0, 466, 45381.0, -19
1952, 46, 5.9, 712, 474.6, 13.0, -3.0, 2.0, 512, 45893.00000000001, 46
2006, 41, 1.2, 712, 460.8000000000001, 8.0, 5.0, -5.0, 512, 46405.0, 0
2060, 37, 0.5, 712, 460.8000000000001, 4.0, 9.0, -4.0, 512, 46917.0, 0
2114, 32, -2.1, 559, 277.2000000000001, -1.0, 8.0, -5.0, 359, 47276.0, -153
2177, 34, 2.3, 538, 297.9, 1.0, 9.0, 2.0, 338, 47614.0, -21
2231, 42, 9.4, 510, 270.6, 9.0, 18.0, 8.0, 310, 47924.00000000001, -28
2286, 53, 17.3, 504, 271.8, 20.0, 38.0, 11.0, 304, 48228.0, -6
2340, 60, 20.8, 500, 268.8, 27.0, 65.0, 7.0, 300, 48528.0, -4
2391, 48, 8.0, 509, 280.8, 15.0, 80.0, -12.0, 309, 48837.0, 9
2441, 38, 5.5, 490, 255.3, 5.0, 85.0, -10.0, 290, 49127.0, -19
2491, 21, -6.0, 481, 250.2, -12.0, 73.00000000000001, -17.0, 281, 49408.0, -9
2541, 11, -8.699999999999999, 483, 255.3, -22.0, 51.00000000000001, -10.0, 283, 49691.0, 2
2598, 7, -9.9, 473, 242.7, -26.0, 25.0, -4.0, 273, 49964.0, -10
2656, 13, -4.5, 471, 243.3, -20.0, 5.0, 6.0, 271, 50235.0, -2
2709, 18, -4.5, 464, 235.5, -15.0, -10.0, 5.0, 264, 50499.0, -7
2760, 18, -8.5, 448, 218.4, -15.0, -25.0, 0.0, 248, 50747.0, -16
2814, 19, -9.0, 435, 207.6, -14.0, -39.0, 1.0, 235, 50982.0, -13
2869, 23, -6.9, 427, 201.9, -10.0, -49.0, 4.0, 227, 51209.00000000001, -8
2920, 28, -4.9, 452, 234.3, -5.0, -54.0, 5.0, 252, 51461.00000000001, 25
2979, 40, 4.1, 421, 189.6, 7.0, -47.0, 12.0, 221, 51682.00000000001, -31
3036, 43, 1.8, 460, 245.7, 10.0, -37.0, 3.0, 260, 51942.0, 39
3086, 49, 7.300000000000001, 469, 244.8, 16.0, -21.0, 6.0, 269, 52211.0, 9
3137, 50, 6.9, 464, 236.1, 17.0, -4.0, 1.0, 264, 52475.0, -5
3190, 49, 7.100000000000001, 456, 228.0, 16.0, 12.0, -1.0, 256, 52731.0, -8
3247, 48, 8.199999999999999, 420, 187.2, 15.0, 27.0, -1.0, 220, 52951.00000000001, -36
3307, 44, 6.200000000000001, 420, 198.0, 11.0, 38.0, -4.0, 220, 53171.0, 0
3358, 42, 7.300000000000001, 416, 193.2, 9.0, 47.0, -2.0, 216, 53387.0, -4
3409, 39, 6.200000000000001, 416, 194.4, 6.0, 53.00000000000001, -3.0, 216, 53603.00000000001, 0
3466, 38, 7.300000000000001, 433, 214.8, 5.0, 58.00000000000001, -1.0, 233, 53836.0, 17
3524, 29, -0.6999999999999997, 412, 184.5, -4.0, 54.0, -9.0, 212, 54048.0, -21
3577, 25, -0.5999999999999996, 403, 180.0, -8.0, 46.00000000000001, -4.0, 203, 54251.0, -9
3634, 20, -4.4, 454, 243.9, -13.0, 33.0, -5.0, 254, 54505.0, 51
3688, 20, -3.2, 376, 135.0, -13.0, 20.0, 0.0, 176, 54681.00000000001, -78
3756, 26, 1.5, 374, 156.0, -7.0, 13.0, 6.0, 174, 54855.0, -2
3814, 29, 0.7999999999999999, 374, 156.6, -4.0, 9.0, 3.0, 174, 55029.0, 0
3867, 39, 8.9, 374, 156.6, 6.0, 15.0, 10.0, 174, 55203.00000000001, 0
3920, 36, 1.5, 376, 159.0, 3.0, 18.0, -3.0, 176, 55379.0, 2
3975, 33, 0.3, 380, 163.2, 0.0, 18.0, -3.0, 180, 55559.0, 4
4028, 28, -3.2, 374, 154.8, -5.0, 13.0, -5.0, 174, 55733.00000000001, -6
4082, 25, -4.2, 374, 156.6, -8.0, 5.0, -3.0, 174, 55907.0, 0
4138, 24, -4.5, 376, 159.0, -9.0, -4.0, -1.0, 176, 56083.0, 2
4192, 26, -2.9, 374, 156.0, -7.0, -11.0, 2.0, 174, 56257.0, -2
4247, 27, -3.600000000000001, 383, 167.4, -6.0, -17.0, 1.0, 183, 56440.0, 9
4304, 28, -3.7, 365, 143.1, -5.0, -22.0, 1.0, 165, 56605.0, -18
4359, 30, -2.7, 370, 154.5, -3.0, -25.0, 2.0, 170, 56775.0, 5
4416, 30, -4.0, 376, 160.2, -3.0, -28.0, 0.0, 176, 56951.0, 6
4476, 35, 0.7, 374, 156.0, 2.0, -26.0, 5.0, 174, 57125.0, -2
4529, 40, 3.4, 383, 167.4, 7.0, -19.0, 5.0, 183, 57308.0, 9
4579, 41, 2.6, 481, 282.3, 8.0, -11.0, 1.0, 281, 57589.00000000001, 98
4633, 36, -2.1, 366, 114.9, 3.0, -8.0, -5.0, 166, 57755.0, -115
4686, 36, 0.7000000000000002, 380, 166.2, 3.0, -5.0, 0.0, 180, 57935.0, 14
4742, 44, 9.0, 380, 162.0, 11.0, 6.0, 8.0, 180, 58115.00000000001, 0
4798, 51, 13.1, 372, 152.4, 18.0, 24.0, 7.0, 172, 58287.0, -8
4853, 56, 16.4, 389, 175.2, 23.0, 47.0, 5.0, 189, 58476.0, 17
4908, 43, 3.199999999999999, 389, 170.1, 10.0, 57.0, -13.0, 189, 58665.0, 0
4963, 38, 5.699999999999999, 389, 170.1, 5.0, 62.0, -5.0, 189, 58854.00000000001, 0
5018, 36, 6.7, 376, 154.5, 3.0, 65.0, -2.0, 176, 59030.0, -13
5076, 40, 12.0, 376, 158.4, 7.0, 72.0, 4.0, 176, 59206.0, 0
5127, 33, 3.7, 376, 158.4, 0.0, 72.0, -7.0, 176, 59382.0, 0
5186, 17, -8.800000000000001, 376, 158.4, -16.0, 56.00000000000001, -16.0, 176, 59558.0, 0
5238, 11, -8.4, 376, 158.4, -22.0, 34.0, -6.0, 176, 59734.00000000001, 0
5291, 14, -4.600000000000001, 376, 158.4, -19.0, 15.0, 3.0, 176, 59910.00000000001, 0
5348, 18, -4.0, 376, 158.4, -15.0, 0.0, 4.0, 176, 60086.0, 0
5401, 20, -5.5, 376, 158.4, -13.0, -13.0, 2.0, 176, 60262.0, 0
5456, 19, -8.800000000000001, 370, 151.2, -14.0, -27.0, -1.0, 170, 60432.00000000001, -6
5508, 20, -8.699999999999999, 366, 148.2, -13.0, -40.0, 1.0, 166, 60598.0, -4
5562, 29, -1.5, 366, 149.4, -4.0, -44.0, 9.0, 166, 60764.0, 0
5618, 33, -2.4, 376, 161.4, 0.0, -44.0, 4.0, 176, 60940.0, 10
5675, 34, -3.4, 384, 168.0, 1.0, -43.0, 1.0, 184, 61124.0, 8
5726, 34, -3.8, 382, 163.2, 1.0, -42.0, 0.0, 182, 61306.0, -2
5780, 39, 1.3, 382, 163.8, 6.0, -36.0, 5.0, 182, 61488.0, 0
5837, 45, 5.4, 376, 156.6, 12.0, -24.0, 6.0, 176, 61664.0, -6
5888, 52, 10.6, 380, 163.2, 19.0, -5.0, 7.0, 180, 61844.0, 4
5941, 54, 11.0, 452, 248.4, 21.0, 16.0, 2.0, 252, 62096.0, 72
5995, 52, 10.1, 452, 226.8, 19.0, 35.0, -2.0, 252, 62348.0, 0
6051, 40, 1.0, 374, 133.2, 7.0, 42.0, -12.0, 174, 62522.0, -78
6106, 35, 2.7, 380, 163.8, 2.0, 44.0, -5.0, 180, 62702.0, 6
6156, 40, 10.4, 366, 145.2, 7.0, 51.00000000000001, 5.0, 166, 62868.0, -14
6207, 48, 16.6, 370, 154.2, 15.0, 66.00000000000001, 8.0, 170, 63038.00000000001, 4
6260, 34, 0.1000000000000005, 374, 157.8, 1.0, 67.0, -14.0, 174, 63212.0, 4
6317, 23, -3.8, 365, 145.8, -10.0, 57.0, -11.0, 165, 63377.0, -9
6370, 17, -5.3, 380, 166.5, -16.0, 41.00000000000001, -6.0, 180, 63557.00000000001, 15
6420, 20, -0.9, 380, 162.0, -13.0, 28.0, 3.0, 180, 63737.0, 0
6478, 17, -6.7, 389, 172.8, -16.0, 12.0, -3.0, 189, 63926.00000000001, 9
6529, 17, -6.800000000000001, 397, 179.7, -16.0, -4.0, 0.0, 197, 64123.0, 8
6579, 17, -8.4, 397, 177.3, -16.0, -20.0, 0.0, 197, 64320.0, 0
6629, 21, -6.0, 384, 161.7, -12.0, -32.0, 4.0, 184, 64504.0, -13
6686, 22, -8.199999999999999, 380, 160.8, -11.0, -43.0, 1.0, 180, 64684.0, -4
6737, 24, -7.800000000000001, 365, 144.0, -9.0, -52.0, 2.0, 165, 64849.00000000001, -15
6790, 28, -5.7, 376, 161.7, -5.0, -57.0, 4.0, 176, 65025.0, 11
6847, 35, -1.2, 374, 156.0, 2.0, -55.0, 7.0, 174, 65199.00000000001, -2
6900, 40, 0.4999999999999996, 374, 156.6, 7.0, -48.00000000000001, 5.0, 174, 65373.0, 0
6956, 47, 5.7, 370, 151.8, 14.0, -34.0, 7.0, 170, 65543.0, -4
7007, 52, 8.600000000000001, 370, 153.0, 19.0, -15.0, 5.0, 170, 65713.0, 0
7058, 53, 9.0, 380, 165.0, 20.0, 5.0, 1.0, 180, 65893.00000000001, 10
