time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 53, 26.0, 863, 596.7000000000001, 20.0, 20.0, 20.0, 663, 663.0, 663.0
51, 54, 19.3, 863, 397.8, 21.0, 41.00000000000001, 1.0, 663, 1326.0, 0
105, 49, 14.4, 863, 397.8, 16.0, 57.0, -5.0, 663, 1989.0, 0
161, 43, 10.7, 865, 399.6, 10.0, 67.0, -6.0, 665, 2654.0, 2
212, 44, 16.0, 825, 363.0, 11.0, 78.00000000000001, 1.0, 625, 3279.0, -40
264, 36, 6.199999999999999, 857, 403.8, 3.0, 81.0, -8.0, 657, 3936.0, 32
315, 30, 2.700000000000001, 861, 397.8, -3.0, 78.00000000000001, -6.0, 661, 4597.0, 4
383, 17, -11.5, 857, 393.0, -16.0, 62.0, -13.0, 657, 5254.0, -4
438, 10, -15.7, 842, 380.7, -23.0, 39.0, -7.0, 642, 5896.000000000001, -15
492, 10, -14.5, 856, 397.8, -23.0, 16.0, 0.0, 656, 6552.0, 14
551, 15, -10.3, 856, 393.6, -18.0, -2.0, 5.0, 656, 7208.0, 0
603, 29, 3.6, 856, 393.6, -4.0, -6.0, 14.0, 656, 7864.000000000001, 0
658, 38, 7.9, 856, 393.6, 5.0, -1.0, 9.0, 656, 8520.000000000001, 0
714, 38, 3.9, 817, 358.5, 5.0, 4.0, 0.0, 617, 9137.0, -39
767, 33, -2.1, 810, 363.9, 0.0, 4.0, -5.0, 610, 9747.0, -7
823, 33, 0.4, 802, 358.8, 0.0, 4.0, 0.0, 602, 10349.0, -8
879, 38, 6.9, 792, 352.2, 5.0, 9.0, 5.0, 592, 10941.0, -10
940, 41, 8.800000000000001, 780, 344.4, 8.0, 17.0, 3.0, 580, 11521.0, -12
995, 37, 2.9, 788, 355.2, 4.0, 21.0, -4.0, 588, 12109.0, 8
1049, 30, -3.8, 774, 340.2, -3.0, 18.0, -7.0, 574, 12683.0, -14
1102, 25, -7.1, 750, 322.8, -8.0, 10.0, -5.0, 550, 13233.0, -24
1161, 26, -4.1, 750, 330.0, -7.0, 3.0, 1.0, 550, 13783.0, 0
1215, 32, 2.5, 772, 349.8, -1.0, 2.0, 6.0, 572, 14355.0, 22
1269, 33, 0.7, 764, 336.0, 0.0, 2.0, 1.0, 564, 14919.0, -8
1324, 33, 0.2, 764, 338.4, 0.0, 2.0, 0.0, 564, 15483.0, 0
1380, 36, 4.1, 764, 338.4, 3.0, 5.0, 3.0, 564, 16047.0, 0
1434, 42, 10.7, 764, 338.4, 9.0, 14.0, 6.0, 564, 16611.0, 0
1485, 43, 9.9, 744, 320.4, 10.0, 24.0, 1.0, 544, 17155.0, -20
