time, color, angle, distance, speed, color_dev, color_int, color_der, speed_dev, speed_int, speed_der
0, 26, -7.7, 856, 590.4, -7.0, -7.0, -7.0, 656, 656.0, 656.0
53, 26, -4.9, 863, 399.9000000000001, -7.0, -14.0, 0.0, 663, 1319.0, 7
109, 26, -5.6, 863, 397.8, -7.0, -21.0, 0.0, 663, 1982.0, 0
163, 27, -5.2, 855, 390.6, -6.0, -27.0, 1.0, 655, 2637.0, -8
218, 33, 0.2999999999999998, 861, 398.4, 0.0, -27.0, 6.0, 661, 3298.0, 6
272, 38, 2.8, 848, 384.9000000000001, 5.0, -22.0, 5.0, 648, 3946.0, -13
329, 38, 0.7999999999999998, 873, 411.3, 5.0, -17.0, 0.0, 673, 4619.0, 25
389, 38, 1.3, 825, 360.6, 5.0, -12.0, 0.0, 625, 5244.0, -48
443, 37, 0.7, 825, 375.0, 4.0, -8.0, -1.0, 625, 5869.0, 0
497, 39, 3.8, 818, 368.7, 6.0, -2.0, 2.0, 618, 6487.000000000001, -7
550, 44, 8.9, 810, 363.6, 11.0, 9.0, 5.0, 610, 7097.0, -8
600, 40, 3.1, 796, 353.4, 7.0, 16.0, -4.0, 596, 7693.000000000001, -14
658, 37, 2.5, 796, 357.6, 4.0, 20.0, -3.0, 596, 8289.0, 0
713, 38, 5.5, 780, 343.2, 5.0, 25.0, 1.0, 580, 8869.0, -16
772, 38, 5.5, 780, 348.0, 5.0, 30.0, 0.0, 580, 9449.0, 0
823, 34, 1.6, 780, 348.0, 1.0, 31.0, -4.0, 580, 10029.0, 0
882, 26, -5.1, 762, 331.8, -7.0, 24.0, -8.0, 562, 10591.0, -18
937, 25, -2.9, 762, 337.2, -8.0, 16.0, -1.0, 562, 11153.0, 0
989, 28, 0.1000000000000001, 762, 337.2, -5.0, 11.0, 3.0, 562, 11715.0, 0
1047, 31, 1.4, 762, 337.2, -2.0, 9.0, 3.0, 562, 12277.0, 0
1104, 28, -3.6, 726, 304.8, -5.0, 4.0, -3.0, 526, 12803.0, -36
1160, 27, -3.7, 744, 331.8, -6.0, -2.0, -1.0, 544, 13347.0, 18
1216, 29, -1.6, 654, 245.4, -4.0, -6.0, 2.0, 454, 13801.0, -90
1271, 30, -1.9, 718, 330.0, -3.0, -9.0, 1.0, 518, 14319.0, 64
1325, 29, -3.8, 704, 298.2, -4.0, -13.0, -1.0, 504, 14823.0, -14
1381, 29, -3.7, 705, 303.3, -4.0, -17.0, 0.0, 505, 15328.0, 1
1435, 34, 1.4, 704, 302.1, 1.0, -16.0, 5.0, 504, 15832.0, -1
1486, 37, 2.3, 702, 300.6, 4.0, -12.0, 3.0, 502, 16334.0, -2
1541, 36, 0.1, 687, 287.7, 3.0, -9.0, -1.0, 487, 16821.0, -15
1597, 35, -0.2000000000000001, 687, 292.2, 2.0, -7.0, -1.0, 487, 17308.0, 0
1653, 33, -1.7, 677, 283.2, 0.0, -7.0, -2.0, 477, 17785.0, -10
1709, 36, 2.6, 660, 270.9, 3.0, -4.0, 3.0, 460, 18245.0, -17
1765, 42, 8.0, 653, 269.7, 9.0, 5.0, 6.0, 453, 18698.0, -7
1819, 40, 3.7, 668, 285.3, 7.0, 12.0, -2.0, 468, 19166.0, 15
1877, 35, -0.1, 660, 273.6, 2.0, 14.0, -5.0, 460, 19626.0, -8
1932, 31, -1.8, 653, 269.7, -2.0, 12.0, -4.0, 453, 20079.0, -7
1991, 31, 0.0, 643, 262.8, -2.0, 10.0, 0.0, 443, 20522.0, -10
2049, 36, 5.3, 643, 265.8, 3.0, 13.0, 5.0, 443, 20965.0, 0
2103, 39, 6.4, 639, 262.2, 6.0, 19.0, 3.0, 439, 21404.0, -4
2161, 33, -1.1, 630, 255.3, 0.0, 19.0, -6.0, 430, 21834.0, -9
2219, 28, -3.6, 626, 254.4, -5.0, 14.0, -5.0, 426, 22260.0, -4
2271, 24, -6.0, 618, 248.4, -9.0, 5.0, -4.0, 418, 22678.0, -8
2324, 26, -2.7, 616, 249.0, -7.0, -2.0, 2.0, 416, 23094.0, -2
2378, 31, 1.1, 617, 250.5, -2.0, -4.0, 5.0, 417, 23511.0, 1
2430, 39, 7.2, 607, 241.2, 6.0, 2.0, 8.0, 407, 23918.0, -10
2490, 37, 1.6, 607, 244.2, 4.0, 6.0, -2.0, 407, 24325.0, 0
2548, 29, -5.8, 599, 237.0, -4.0, 2.0, -8.0, 399, 24724.0, -8
2608, 25, -6.6, 598, 238.5, -8.0, -6.0, -4.0, 398, 25122.0, -1
